PARID,PROPERTYHOUSENUM,PROPERTYFRACTION,PROPERTYADDRESS,PROPERTYCITY,PROPERTYSTATE,PROPERTYUNIT,PROPERTYZIP,MUNICODE,MUNIDESC,SCHOOLCODE,SCHOOLDESC,LEGAL1,LEGAL2,LEGAL3,NEIGHCODE,NEIGHDESC,TAXCODE,TAXDESC,TAXSUBCODE,TAXSUBCODE_DESC,OWNERCODE,OWNERDESC,CLASS,CLASSDESC,USECODE,USEDESC,LOTAREA,HOMESTEADFLAG,FARMSTEADFLAG,CLEANGREEN,ABATEMENTFLAG,RECORDDATE,SALEDATE,SALEPRICE,SALECODE,SALEDESC,DEEDBOOK,DEEDPAGE,PREVSALEDATE,PREVSALEPRICE,PREVSALEDATE2,PREVSALEPRICE2,CHANGENOTICEADDRESS1,CHANGENOTICEADDRESS2,CHANGENOTICEADDRESS3,CHANGENOTICEADDRESS4,COUNTYBUILDING,COUNTYLAND,COUNTYTOTAL,COUNTYEXEMPTBLDG,LOCALBUILDING,LOCALLAND,LOCALTOTAL,FAIRMARKETBUILDING,FAIRMARKETLAND,FAIRMARKETTOTAL,STYLE,STYLEDESC,STORIES,YEARBLT,EXTERIORFINISH,EXTFINISH_DESC,ROOF,ROOFDESC,BASEMENT,BASEMENTDESC,GRADE,GRADEDESC,CONDITION,CONDITIONDESC,CDU,CDUDESC,TOTALROOMS,BEDROOMS,FULLBATHS,HALFBATHS,HEATINGCOOLING,HEATINGCOOLINGDESC,FIREPLACES,BSMTGARAGE,FINISHEDLIVINGAREA,CARDNUMBER,ALT_ID,TAXYEAR,ASOFDATE
0516J00076000000,132, ,BUCKHILL RD,PITTSBURGH,PA, ,15237.0,940,Ross  ,28,North Hills,HIGHVIEW ACRES PLAN 32 LOT 109.93XAVG283.94X43.,17 RR BUCKHILL ROAD,2 STY BRK WD HSE-2 CAR INT GAR #132,94003,94003,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,21736,HOM,,,,04-07-2022,03-23-2022,350000.0,14,TIME ON MARKET,18853,251.0,10-24-2005,248000.0,10-24-2005,248000.0,132   BUCKHILL RD   ,  ,PITTSBURGH PA  ,15237.0,141200,51100,192300,0,159200,51100,210300,159200,51100,210300,1,RANCH,1.0,1992.0,1.0,Frame,1.0,SHINGLE,5.0,Full,C+,AVERAGE +,3.0,AVERAGE,AV,AVERAGE,7.0,4.0,2.0,1.0,B,Central Heat with AC,1.0,2.0,1523.0,1.0,,2022,01-NOV-22
0352R00102000000,4775, ,MCKNIGHT RD,PITTSBURGH,PA, ,15237.0,940,Ross  ,28,North Hills,LOT 200XAVG145 MCKNIGHT RD                     ,1 STY METAL MINI-MART BLDG #4775               ,CANOPY                                         ,55C33,SUBURBAN (NORTH OF PITTSBURGH),T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,452,AUTO SERV STATION,29000,,,,,09-27-2022,09-14-2022,2600000.0,35,CORP TRANSFER,19066,242.0,04-22-2014,380000.0,12-31-2012,2000000.0,3801   FORBES AVE   ,  ,PITTSBURGH PA  ,15213.0,397900,374700,772600,0,397900,374700,772600,397900,374700,772600,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,01-NOV-22
0352G00078000000,4801, ,MCKNIGHT RD,PITTSBURGH,PA, ,15237.0,940,Ross  ,28,North Hills,LOT 50X75 REAR OF MC KNIGHT RD                 ,1 STY BRK & CB BLDG (TACO BELL REST)           ,1 STY MASONRY BLDG & PT BASEMENT (SUN APPL)    ,55C33,SUBURBAN (NORTH OF PITTSBURGH),T,20 - Taxable,,,11,REGULAR-ETAL,C,COMMERCIAL,426,COMMUNITY SHOPPING CENTER,2237072,,,,,,03-11-1985,10.0,3,LOVE&AFFECTION,7042,258.0,,,,,1051   BRINTON RD  STE 201,  ,PITTSBURGH PA  ,15221.0,39749700,13790400,53540100,0,39749700,13790400,53540100,39749700,13790400,53540100,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,01-NOV-22
0282P00310000000,2200, ,BABCOCK BLVD,PITTSBURGH,PA, ,15237.0,940,Ross  ,28,North Hills,RONALD R SMITH PLAN #2LOT = 297.03X91.31X274.66 (.440 ALD),,,55C24,SUBURBAN (NORTH OF PITTSBURGH),T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,452,AUTO SERV STATION,19166,,,,,11-15-2021,11-05-2021,144000.0,35,CORP TRANSFER,18683,27.0,12-21-2007,693321.0,04-28-2004,200000.0,2200   BABCOCK CIR   ,  ,PITTSBURGH PA  ,15237.0,175000,125000,300000,0,175000,125000,300000,175000,125000,300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,01-NOV-22
0352B00140000000,4885, ,MCKNIGHT RD,PITTSBURGH,PA, ,15237.0,940,Ross  ,28,North Hills,(4.52 ALD) SIEBERT RD                          ,1 STY BRK & CB SHOPPING CTR                    ,,55C33,SUBURBAN (NORTH OF PITTSBURGH),T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,426,COMMUNITY SHOPPING CENTER,196891,,,,,12-21-2012,12-21-2012,10.0,9,OTHER INVALID,15106,92.0,11-02-2012,0.0,08-15-1965,0.0,437   BEAVER ST  # 2,  ,SEWICKLEY PA  ,15143.0,3925000,1356000,5281000,0,3925000,1356000,5281000,3925000,1356000,5281000,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,01-NOV-22
0281K00080000000,3025, ,BABCOCK BLVD,PITTSBURGH,PA, ,15237.0,940,Ross  ,28,North Hills,LOT 499.86XAVG382.02X791.53 BABCOCK,BLVD COR WEST VIEW DR,1 STY BRK BLDG,55C24,SUBURBAN (NORTH OF PITTSBURGH),T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,492,CONVENIENCE STORE/GAS,246667,,,,,08-02-2022,07-21-2022,1.0,3,LOVE&AFFECTION,19001,243.0,06-21-2010,1.0,09-22-2005,425000.0,308   THOMPSON RUN RD   ,  ,PITTSBURGH PA  ,15237.0,1344200,612500,1956700,0,1344200,612500,1956700,1344200,612500,1956700,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,01-NOV-22
0217A00255000000,5336, ,PERRY HWY,PITTSBURGH,PA, ,15229.0,940,Ross  ,28,North Hills,LOT = 212.12 X 43.66 X 198.97 X 78.44,,,55C34,SUBURBAN (NORTH OF PITTSBURGH),E,10 - Exempt,,,20,CORPORATION,C,COMMERCIAL,499,COMM AUX BUILDING,10168,,,,,,07-26-2002,30000.0,4,OTHER,11410,545.0,08-09-1977,16000.0,,,135   6TH AVE   ,  ,PITTSBURGH PA  ,15229.0,3000,4100,7100,0,3000,4100,7100,3000,4100,7100,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,01-NOV-22
0219B00030000000,2136, ,BABCOCK BLVD,PITTSBURGH,PA, ,15209.0,940,Ross  ,28,North Hills,LOT 150X100 BABCOCK BLVD OR (.345 A LD)        ,1 STY C B BLDG (NORTH HILL AUTO SCAT COVER)    ,#2136                                          ,55C24,SUBURBAN (NORTH OF PITTSBURGH),T,20 - Taxable,,,12,REGULAR-ETUX OR ET VIR,C,COMMERCIAL,420,SMALL DETACHED RET(UNDER 10000),15000,,,,,,08-19-1982,35000.0,0,VALID SALE,6517,604.0,,,,,853   MOUNT HOOD DR   ,  ,PITTSBURGH PA  ,15239.0,54200,74900,129100,0,54200,74900,129100,54200,74900,129100,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,01-NOV-22
0351D00008000000,3278, ,BABCOCK BLVD,PITTSBURGH,PA, ,15237.0,940,Ross  ,28,North Hills,LOT 157.22XAVG148.35X162.28 RR BABCOCK BLVD COR, SEIBERT RD                                    ,1 STY BRK CB SERV STA (ATLANTIC) 3280          ,55C44,SUBURBAN (NORTH OF PITTSBURGH),T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,492,CONVENIENCE STORE/GAS,24335,,,,,10-28-2014,10-17-2014,375000.0,36,QUIT CLAIM,15780,32.0,10-21-1985,109549.0,,,3278   BABCOCK BLVD   ,  ,PITTSBURGH PA  ,15237.0,53500,272500,326000,0,53500,272500,326000,53500,272500,326000,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,01-NOV-22
0334H00100000000,100, ,SETTLERS RIDGE CENTER DR,PITTSBURGH,PA, ,15205.0,939,Robinson  ,24,Montour,SETTLERS RIDGE SUBDIVISION PLAN NO 1,PARCEL 1 = 846.64 FRONTING WITH 14 TOTAL BEARINGS,,56C15,SUBURBAN (SOUTH AND WEST OF PITTSBURGH),T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,421,SUPERMARKETS,901283,,,,,,,,,,,,,,,,701   ALPHA DR   ,  ,PITTSBURGH PA  ,15238.0,15094600,7905400,23000000,0,15094600,7905400,23000000,15094600,7905400,23000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,01-NOV-22
0222R00110000000,555, ,FOUNDRY ST,PITTSBURGH,PA, ,15215.0,944,Shaler  ,34,Shaler Area,ETNA PARK PLAN 34-35 LOT 40X100 IN ALL FRANDRAJ, AVE                                           ,2 STY FRA HSE & STORE #555                     ,55C38,SUBURBAN (NORTH OF PITTSBURGH),T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,404,RETL/APT'S OVER,4000,,,,,08-08-2013,08-08-2013,100000.0,0,VALID SALE,15332,247.0,06-27-1995,1.0,,,389   WINTERSET DR   ,  ,PITTSBURGH PA  ,15209.0,70200,28000,98200,0,70200,28000,98200,70200,28000,98200,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,01-NOV-22
0222A00205000000,890, ,BUTLER ST,PITTSBURGH,PA, ,15223.0,944,Shaler  ,34,Shaler Area,LOT 188.98X100X196.5 RR BUTLER RD ROUTE 8 %.43 ,A LD<                                          ,1 STY BRK BLDG                                 ,55C35,SUBURBAN (NORTH OF PITTSBURGH),T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,425,NEIGH SHOP CENTER,19274,,,,,04-05-2022,04-01-2022,900000.0,35,CORP TRANSFER,18850,244.0,04-16-1992,1.0,,,1112   CASTLETOWN CT   ,  ,SEWICKLEY PA  ,15143.0,274900,183100,458000,0,274900,183100,458000,274900,183100,458000,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,01-NOV-22
0222A00212000000,880, ,BUTLER ST,PITTSBURGH,PA, ,15223.0,944,Shaler  ,34,Shaler Area,SHALER PLAZA PLAN PARCEL 'A' = 12.7 A LD       ,FRONTING 60 FT SAXONBURG BLVD & 50.7 FT WILLIAM,FLYNN HWY                                      ,55C35,SUBURBAN (NORTH OF PITTSBURGH),T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,426,COMMUNITY SHOPPING CENTER,553212,,,,,,11-01-1988,3994800.0,0,VALID SALE,7901,212.0,,,,,336   4TH AVE  FL 8,  ,PITTSBURGH PA  ,15222.0,5544000,3081000,8625000,0,5544000,3081000,8625000,5544000,3081000,8625000,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,01-NOV-22
0285N00085000000,900, ,BUTLER ST,PITTSBURGH,PA, ,15223.0,944,Shaler  ,34,Shaler Area,LOT 225XAVG259.9X193.95 RR BUTLER RD (RTE 8)   ,1 STY CB BRK BLDG                              ,CANOPY                                         ,55C35,SUBURBAN (NORTH OF PITTSBURGH),T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,452,AUTO SERV STATION,51074,,,,,03-30-2018,01-16-2018,10.0,3,LOVE&AFFECTION,17156,167.0,05-05-2016,10.0,10-12-1985,221690.0,2424   RIDGE RD   ,  ,ROCKWALL TX  ,75087.0,388000,527600,915600,0,388000,527600,915600,388000,527600,915600,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,01-NOV-22
0284F00254000000,1020, ,MOUNT ROYAL BLVD,PITTSBURGH,PA, ,15223.0,944,Shaler  ,34,Shaler Area,LITTLEWOOD UN # PLAN IRREG LOT 135.51X120.45X12,0.83 RR MT ROYAL BLVD                          ,1 STY BRK & CB BLDG #1020                      ,55C44,SUBURBAN (NORTH OF PITTSBURGH),T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,492,CONVENIENCE STORE/GAS,16388,,,,,03-30-2018,01-16-2018,10.0,3,LOVE&AFFECTION,17156,148.0,05-05-2016,10.0,10-17-1985,86648.0,2424   RIDGE RD   ,  ,ROCKWALL TX  ,75087.0,252800,240600,493400,0,252800,240600,493400,252800,240600,493400,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,01-NOV-22
0611R00072000000,7919, ,PERRY HWY,PITTSBURGH,PA, ,15237.0,940,Ross  ,28,North Hills,PERRYSVILLE MANOR 1ST PLAN 6-7-8 PT 5 SEC B LOT, 100XAVG120.45X106 RR IN ALL PERRY HWY         ,1 STY C B SERVICE STATION & 1 STY CINDER BLK GA,55C24,SUBURBAN (NORTH OF PITTSBURGH),T,20 - Taxable,,,12,REGULAR-ETUX OR ET VIR,C,COMMERCIAL,406,RETL/STOR OVER,12406,,,,,,08-14-1978,80000.0,0,VALID SALE,,,,,,,147   HIDDEN VALLEY DR   ,  ,PITTSBURGH PA  ,15237.0,73400,92800,166200,0,73400,92800,166200,73400,92800,166200,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,01-NOV-22
0428M00039000000,501, ,LOWRIES RUN RD,PITTSBURGH,PA, ,15237.0,940,Ross  ,28,North Hills,RAYMOND TALBOT PLAN 'B'-1 IRREG LOT= 257.86    ,X228.44X435 (2.377 A LD) LOWRIES RUN & MT NEBO ,1 & 2 STY BRK & W/SDG SELF CAR WASH BLDG       ,55C55,SUBURBAN (NORTH OF PITTSBURGH),T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,492,CONVENIENCE STORE/GAS,104021,,,,,,01-24-1995,265155.0,0,VALID SALE,9390,234.0,,,,,8199   MCKNIGHT RD   ,  ,PITTSBURGH      PA  ,15237.0,83700,632200,715900,0,83700,632200,715900,83700,632200,715900,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,01-NOV-22
0353G00212000000,333, ,THOMPSON RUN RD,PITTSBURGH,PA, ,15237.0,940,Ross  ,28,North Hills,THE SILHANEK PLAN,LOT 1 = 100 X 126 X 100 X 256.82 X 58.21 X 37.43,,55C38,SUBURBAN (NORTH OF PITTSBURGH),T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,420,SMALL DETACHED RET(UNDER 10000),19166,,,,,12-19-2005,12-19-2005,318000.0,0,VALID SALE,12693,305.0,12-16-2003,0.0,07-05-1988,0.0,2015   BABCOCK BLVD   ,  ,PITTSBURGH PA  ,15209.0,349500,56900,406400,0,349500,56900,406400,349500,56900,406400,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,01-NOV-22
0430R00269000000,120, ,6TH ST,PITTSBURGH,PA, ,15229.0,940,Ross  ,28,North Hills,LAUREL GARDENS 1ST PLAN 754-755-756-757 LOT 100,X125 IN ALL 6TH ST                             ,1 STY BRK HSE & GAR 120                        ,94004,94004,T,20 - Taxable,,,11,REGULAR-ETAL,R,RESIDENTIAL,10,SINGLE FAMILY,12500,HOM,,,,04-10-2019,03-19-2019,1.0,3,LOVE&AFFECTION,17575,433.0,07-08-1974,5300.0,,,120   6TH ST   ,  ,PITTSBURGH PA  ,15229.0,91800,40700,132500,0,109800,40700,150500,109800,40700,150500,1,RANCH,1.0,1970.0,2.0,Brick,1.0,SHINGLE,5.0,Full,C+,AVERAGE +,3.0,AVERAGE,AV,AVERAGE,6.0,3.0,2.0,0.0,2,Central Heat,1.0,1.0,1161.0,1.0,,2022,01-NOV-22
0254D00230000000,1980, -2000,PAINTERS RUN RD,PITTSBURGH,PA, ,15241.0,941,Scott  ,8,Chartiers Valley,1.56 A LD,,,56C34,SUBURBAN (SOUTH AND WEST OF PITTSBURGH),T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,493,CONVENIENCE STORE GAS/REPAIRS,67954,,,,,12-17-2009,12-17-2009,345000.0,XX,OTHER,14134,236.0,02-12-1976,75000.0,,,   PO BOX 12636    ,  ,PITTSBURGH PA  ,15241.0,195000,150000,345000,0,195000,150000,345000,195000,150000,345000,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,01-NOV-22
0254D00284000000,1909, ,PAINTERS RUN RD,PITTSBURGH,PA, ,15241.0,941,Scott  ,8,Chartiers Valley,PROPOSED ADDITION TO COMMERCIAL BUILDING,PLAN PT 2 IRREG LOT = 93.05X43.50X92,(OR 3196.1 SF) PAINTERS RUN RD,56C34,SUBURBAN (SOUTH AND WEST OF PITTSBURGH),T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,492,CONVENIENCE STORE/GAS,3196,,,,,08-17-2012,08-17-2012,40000.0,H,MULTI-PARCEL SA,14981,433.0,02-03-1984,152000.0,,,1035   BOYCE RD  STE 220,  ,PITTSBURGH PA  ,15241.0,1500,4500,6000,0,1500,4500,6000,1500,4500,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,01-NOV-22
0165A00196000000,1620, -1626,BABCOCK BLVD,PITTSBURGH,PA, ,15209.0,944,Shaler  ,34,Shaler Area,IRREG LOT 158.18X110X42.47 RR BABCOCK BLVD,,,55C54,SUBURBAN (NORTH OF PITTSBURGH),T,20 - Taxable,,,10,REGULAR,C,COMMERCIAL,456,PARKING GARAGE/LOTS,11036,,,,,01-24-2007,01-24-2007,175000.0,21,OTHER,13126,451.0,03-18-1999,1.0,03-27-1998,250000.0,1620   BABCOCK BLVD   ,  ,PITTSBURGH PA  ,15209.0,15200,3300,18500,0,15200,3300,18500,15200,3300,18500,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,01-NOV-22
0099F00010000000,1636, ,COCHRAN RD,PITTSBURGH,PA, ,15220.0,941,Scott  ,8,Chartiers Valley,LOT 150X125 COCHRAN RD (0.431 A),4 BAY & MINI MART (AMOCO),CANOPY,56C15,SUBURBAN (SOUTH AND WEST OF PITTSBURGH),T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,492,CONVENIENCE STORE/GAS,18774,,,,,10-18-2004,10-18-2004,275000.0,0,VALID SALE,12228,109.0,04-28-2004,275000.0,08-03-1999,605485.0,560   EPSILON DR   ,  ,PITTSBURGH PA  ,15238.0,402000,296400,698400,0,402000,296400,698400,402000,296400,698400,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,01-NOV-22
0564E00035000000,6403, ,BROWNSVILLE RD,PITTSBURGH,PA, ,15236.0,945,South Park  ,37,South Park,SNOWDEN HTS 1ST PLAN 21-22 IRREG LOT 64.49X150X,109.5 RR IN ALL BROWNSVILLE RD                 ,1 STY BRK 7-11 STORE 6403                      ,54C24,RURAL,T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,492,CONVENIENCE STORE/GAS,13051,,,,,09-12-2019,09-05-2019,1645000.0,36,QUIT CLAIM,17765,160.0,06-14-2017,1350000.0,05-01-2002,147500.0,   PO BOX 177    ,  ,NEW LONDON NH  ,3257.0,813900,332100,1146000,0,813900,332100,1146000,813900,332100,1146000,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,01-NOV-22
0473L00025000000,5660, ,BROWNSVILLE RD,PITTSBURGH,PA, ,15236.0,945,South Park  ,37,South Park,CURRY 2ND PLAN 5 6 7 & 2 UN# LOTS,LOT 138.6X195.99X147.13,,54C24,RURAL,T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,492,CONVENIENCE STORE/GAS,25000,,,,,09-17-2008,09-17-2008,490000.0,VH,OTHER,13735,131,11-26-2003,295000.0,10-21-1985,121807.0,5660   BROWNSVILLE RD   ,  ,PITTSBURGH PA  ,15236.0,158800,275200,434000,0,158800,275200,434000,158800,275200,434000,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,01-NOV-22
0473F00050000000,1140, ,GREENWOOD DR,PITTSBURGH,PA, ,15236.0,945,South Park  ,37,South Park,S & S BUILDERS CONSOLIDATION PLAN,LOT 25-R = 78.01 X 33.74 X 125 X 191.22 X 166.90,,94501,SOUTH PARK TWP,T,20 - Taxable,,,11,REGULAR-ETAL,R,RESIDENTIAL,10,SINGLE FAMILY,20020,,,,,03-31-2020,03-20-2020,325000.0,0,VALID SALE,17980,161,06-20-2016,254400.0,05-17-2006,18576.0,1140   GREENWOOD DR   ,  ,PITTSBURGH PA  ,15236.0,238600,45800,284400,0,238600,45800,284400,238600,45800,284400,4,COLONIAL,2.0,2009.0,1.0,Frame,1.0,SHINGLE,5.0,Full,B-,GOOD -,3.0,AVERAGE,AV,AVERAGE,8.0,4.0,3.0,1.0,B,Central Heat with AC,,,3624.0,1.0,,2022,01-NOV-22
0885J00160000000,2800, ,BROWNSVILLE RD,SOUTH PARK,PA, ,15129.0,945,South Park  ,37,South Park,POETS CORNERS 1ST PLAN IRREG LOT UNNUMBERED LOT,155.05XAVG149.94X157.69 SOUTH WELL DR & BROWNSV,1.23 A C,54C28,RURAL,T,20 - Taxable,,,10,REGULAR,C,COMMERCIAL,420,SMALL DETACHED RET(UNDER 10000),23446,,,,,07-11-2022,06-29-2022,265000.0,AA,SALE NOT ANALYZ,18970,546,11-08-2006,150000.0,12-24-1974,0.0,5596   SADDLEBROOK DR   ,  ,BETHEL PARK PA  ,15102.0,103400,42600,146000,0,103400,42600,146000,103400,42600,146000,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,01-NOV-22
0284K00180000000,801, ,MOUNT ROYAL BLVD,PITTSBURGH,PA, ,15223.0,944,Shaler  ,34,Shaler Area,LOUISA BRAUM PLAN UN-LOT LOT 185.81XAVG116.77X1,83.44 RR MT ROYAL BLVD                         ,1 STY BRK V BLDG (CO GO'S) #801                ,55C44,SUBURBAN (NORTH OF PITTSBURGH),T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,492,CONVENIENCE STORE/GAS,27900,,,,,,09-21-1992,177000.0,0,VALID SALE,8812,81,,,,,2589   BOYCE PLAZA RD   ,  ,PITTSBURGH      PA  ,15241.0,447500,127500,575000,0,447500,127500,575000,447500,127500,575000,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,01-NOV-22
0324A00002000000,301, ,GRANT ST,MORGAN,PA, ,15064.0,946,South Fayette  ,36,South Fayette Twp,MORGAN MANOR PLAN 89 LOT 42X100 GRANT ST       ,2 STY DBLE FRA SHG HSE 301 1/2 OF DBLE         ,,94605,SOUTH FAYETTE TOWNSHIP,T,20 - Taxable,,,12,REGULAR-ETUX OR ET VIR,R,RESIDENTIAL,10,SINGLE FAMILY,4200,,,,,,03-20-2001,43500.0,9,OTHER INVALID,11000,462,08-19-1986,12500.0,,,300   GRANT ST   ,  ,MORGAN          PA  ,15064.0,60700,11100,71800,0,60700,11100,71800,60700,11100,71800,20,SEMI DETACHED,2.0,1920.0,1.0,Frame,1.0,SHINGLE,5.0,Full,D,BELOW AVERAGE,3.0,AVERAGE,AV,AVERAGE,5.0,2.0,2.0,0.0,2,Central Heat,0.0,0.0,1036.0,1.0,9946X00492000000,2022,01-NOV-22
0011K00105000000,2005, ,FORBES AVE,PITTSBURGH,PA, ,15219.0,101,1st Ward  - PITTSBURGH,47,Pittsburgh,LOT 22X120 FORBES ST,3 STY BRK STORE & DWLG 2005,2 STY FRA-ALUM HSE #2004,51C04B,PITTSBURGH URBAN,T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,404,RETL/APT'S OVER,2640,,,,,04-04-2018,04-03-2018,100000.0,0,VALID SALE,17160,256,03-15-1999,60000.0,09-22-1992,60000.0,   PO BOX 13444    ,  ,PITTSBURGH PA  ,15243.0,49000,52800,101800,0,49000,52800,101800,49000,52800,101800,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,01-NOV-22
0165A00190000000,1620, -1626,BABCOCK BLVD,PITTSBURGH,PA, ,15209.0,944,Shaler  ,34,Shaler Area,GIRTYS RUN JOINT SEWER AUTHORITY PLAN 3 IRREG  ,LOT = 200X152.47X272.20 OR 1.123 ALD           ,BABCOCK BLVD                                   ,55C54,SUBURBAN (NORTH OF PITTSBURGH),T,20 - Taxable,,,10,REGULAR,C,COMMERCIAL,421,SUPERMARKETS,58370,,,,,,04-28-2000,1000000.0,9,OTHER INVALID,10750,193,10-15-1963,0.0,,,1620   BABCOCK BLVD   ,  ,PITTSBURGH      PA  ,15209.0,1201100,173900,1375000,0,1201100,173900,1375000,1201100,173900,1375000,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,01-NOV-22
0264H00010000000,4695, ,CAMPBELLS RUN RD,PITTSBURGH,PA, ,15205.0,905,Collier  ,8,Chartiers Valley,GRAYLAND CO PL 1 IRREG LOT 259.11XAVG 225.35X,486.75 CAMPBELLS RUN RD COR OAKDALE EXIT,1 STY CONVENIENCE STORE,56C44,SUBURBAN (SOUTH AND WEST OF PITTSBURGH),T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,493,CONVENIENCE STORE GAS/REPAIRS,92204,,,,,12-04-2017,11-20-2017,1590000.0,35,CORP TRANSFER,17036,290,11-15-2012,2000000.0,03-25-1985,125000.0,2003   PENFOLDS PL   ,  ,CORAOPOLIS PA  ,15108.0,429800,740400,1170200,0,429800,740400,1170200,429800,740400,1170200,,,,,,,,,,,,,,,,,,,,,,,,,,,9905X82126000000,2022,01-NOV-22
0453D00050000000,3335, ,WILLIAM PENN HWY,PITTSBURGH,PA, ,15235.0,953,Wilkins ,9,Woodland Hills,WILKINS GP SUBDIVISION PLAN 2 IRREG LOT =,2 IRREG LOT = 927.425X398.83X595.985 OR,9.735 ALD WILLIAM PENN HWY US RT 22,52C13,SUBURBAN (EAST OF PITTSBURGH),T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,421,SUPERMARKETS,424057,,,,,04-07-2006,04-07-2006,750000.0,21,OTHER,12804,520,04-08-1999,3000000.0,06-12-1990,700000.0,   PO BOX 188    ,  ,BRIDGEVILLE PA  ,15017.0,330100,2669900,3000000,0,330100,2669900,3000000,330100,2669900,3000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,01-NOV-22
0542F00050000000,3457, ,WILLIAM PENN HWY,PITTSBURGH,PA, ,15235.0,953,Wilkins ,9,Woodland Hills,NAI ACQUISITION GROUP LP PLAN NO 1 - REVISION NO,PARCEL C = 504.72 FRONTING WITH 15 TOTAL BEARINGS,,52C13,SUBURBAN (EAST OF PITTSBURGH),T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,492,CONVENIENCE STORE/GAS,72691,,,,,03-09-2011,03-09-2011,1800000.0,UR,OTHER,14522,286,05-31-2007,4000000.0,02-03-1982,1350000.0,5700   6TH AVE   ,  ,ALTOONA PA  ,16602.0,1279200,667300,1946500,0,1279200,667300,1946500,1279200,667300,1946500,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,01-NOV-22
0024N00202000000,623, ,E OHIO ST,PITTSBURGH,PA, ,15212.0,123,23rd Ward - PITTSBURGH,47,Pittsburgh,LOT 50.79X82 E OHIO ST COR NASH ST             ,1 STY C B BLDG                                 ,,51C51,PITTSBURGH URBAN,T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,423,PHARMACY (CHAIN),4247,,,,,04-29-2009,04-29-2009,1.0,3,LOVE&AFFECTION,13911,575,05-05-1950,0.0,,,915   HINDLEY LN   ,  ,EDMONDS WA  ,98020.0,288750,96250,385000,0,288750,96250,385000,288750,96250,385000,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,01-NOV-22
